Primary Name	Arrival_Date	PIC tier	Ammonia (NH3) as Nitrogen (N)	Barometric pressure	Dissolved Oxygen	Dissolved Oxygen Percent Saturation	Fecal Coliform	Flow	Nitrate as N	Nitrite as N	pH	Phosphate as P	Precipitation	Precipitation (24 hour)	Salinity	Silicate as Si	Specific Conductivity (at 25 deg C)	Stream/River Stage	"Temperature, water"	Total Persulfate Nitrogen	Total Persulfate Phosphorus	Turbidity
Matriotti 0.3a	4/15/2019	1	26	29.79	10.5	88	426		815.34	3.55	7.9	23.66			0.1	"7,775.30"	288	-8.1	7.3	"1,750.50"	72.42	9
Matriotti 0.3a	5/14/2019	1	31.1	29.86	9.9	89	316		"1,493.69"	4.65	7.8	18.31			0.1	"7,796.85"	287	-8.57	10.4	"2,139.69"	48.62	8
Matriotti 0.3a	6/11/2019	1	34.1	30.26	9.7	89	476		"1,292.54"	4.61	7.8	21.26			0.1	"7,365.71"	265	-8.7	12	"1,800.72"	48.62	8
Matriotti 0.3a	7/9/2019	1	21.5	29.94	9.2	86	254		"1,285.57"	5.64	7.9	23.27			0.1	"7,624.02"	261	-8.58	12.5	"1,754.56"	45.01	5
Matriotti 0.3a	8/12/2019	1	32	30.1	9	86	304		"1,410.28"	6.17	7.7	23.08			0.1	"7,991.99"	276	-8.51	13.1	"1,892.17"	41.19	4
Matriotti 0.3a	9/10/2019	1	18.5	29.89	8.8	84	498		"1,428.07"	4.42	6.6	22.02			0.1	"8,671.80"	292	-8.4	12.8	"2,024.45"	89.92	3
Matriotti 0.3a	10/8/2019	1	31.6	29.83	9.2	82	156		"1,550.03"	3.77	7.5	12.41			0.1	"9,524.57"	294	-8.3	10.1	"1,812.65"	85.57	4
Matriotti 0.3a	11/12/2019	1	72.7	30.05	8.2	71	434		943.96	6.74	7.2	19.53			0.1	"9,024.84"	297	-8.47	9.2	"1,274.36"	46.2	4
Matriotti 0.3a	12/10/2019	1	24.2	30.08	9.4	79	82		"1,009.24"	4.86	7.7	18.12			0.1	"8,787.37"	289	-8.3	7.9	"1,643.45"	43.98	5
Matriotti 0.3a	1/21/2020	1	22.4	29.52	10.9	87	100		929.11	4.46	7.7	29.88			0.1	"8,070.36"	276	-8.85	5.3	"1,905.24"	80.55	14
Matriotti 0.3a	2/11/2020	1		30.23	11.1	88	52				8				0.1		3	-7.64	5.8			14
Matriotti 0.3a	3/10/2020	1	17.3	30.13	11.4	90	48		"1,275.67"	3.49	7.7	21.82			0.1	"8,341.63"	296	-8.11	5.3	"5,952.84"	130.14	9
Matriotti 0.3a	4/12/2020	1		30.17	9.8	86	226				8				0.2		312	-8.5	10			5
Matriotti 0.3a	5/12/2020	1		29.59	9.3	90	190				7.6				0.1		299	-9.2	12.2			9
Matriotti 0.3a	6/15/2020	1	41.1	29.81	9.6	89	678		"1,334.56"	3.97		29.47			0.1	"7,865.70"	276		11.8	"1,867.00"	80.09	17
Matriotti 0.3a	7/14/2020	1	124.1	30.1	9.3	88	652		"1,856.45"	6.47		21.89			0.1	"8,540.61"	208	-8.7	13.2	"2,390.79"	48.16	6
Matriotti 0.3a	8/12/2020	1		30	9.3	88	716								0.1		242	-8.25	13			3
Matriotti 0.3a	9/28/2020	1		30.23	9.1	83	776				7.7				0.1		302	-7.85	11.9			4
Matriotti 0.3a	10/12/2020	1	122.7	30.11	9.7	80	280		"1,657.91"	5.28	7.7	20.12			0.2	"8,576.34"	310	-6.35	11.3			9
Matriotti 0.3a	11/16/2020	1	28.9	29.81	9.2	78	930		"1,489.29"	4.39	7.8	22.9			0.1	"7,698.22"	291		8.2			19
Matriotti 0.3a	12/7/2020	1		30.15	9.8	83	100				8				0.2		306	-7.4	8.2			3
Matriotti 0.3a	1/11/2021	1		29.83	9.6	82	36				7.5				0.1		292		8.2			5
Matriotti 0.3a	2/9/2021	1		30.13	11.4	92	36				8				0.1		299	-7.5	6.3			7
Matriotti 0.3a	3/8/2021	1	47.6	29.89	11.3	95	192		"1,211.56"	4.28	7.8	20.75			0.2	"7,068.82"	307	-7.5	7.9	"1,965.12"	50.32	7
Matriotti 0.3a	4/19/2021	1		30.16	10.4	97	999				8				0.2		335	-7.3	12.5			6
Matriotti 0.3a	5/10/2021	1	16.8	30.22	10.1	89	848		"1,513.90"	4.49	7.8	22.61			0.1	"6,386.62"	295	-7.42	10	"1,699.17"	26.96	9
Matriotti 0.3a	6/14/2021	1		29.91	9.9	90	608				7.6				0.1		190	-7.18	10.8			14
Matriotti 0.3a	7/12/2021	1	22.2	30.02	9.4	88	540		995.41	3.47	7.6	17.77			0.1	"5,130.36"	215	-7.28	12.7	"1,188.55"	50.7	9
Matriotti 0.3a	8/9/2021	1		30.06	9	46	372								0.1		270	-7.37	12.9			4
Matriotti 0.3a	9/13/2021	1	17.5	30.13	9.2	83	262		"1,569.37"	3.99	7.6	16.21			0.1	"6,835.20"	297	-7.33	11.2	"1,976.97"	55.9	3
Matriotti 0.3a	10/11/2021	1		30.2	10.2	87	200				7.7				0.1		301	-8.6	8.9			5
Matriotti 0.3a	11/8/2021	1	33.2	29.94	9.9	83	48		"1,356.77"	3.4	7.8	15.98			0.1	"6,575.00"	300	-8.53	7.4	"1,666.12"	48.8	10
Matriotti 0.3a	12/13/2021	1		29.37	10.8	86	150				6.9				0.1		252	-7.8	5.1			16
Matriotti 0.3a	1/10/2022	1	41.8	30.17	12.1	90	34		"1,133.11"	4.44	7.5	30.09			0.1	"6,153.87"	256	-7.82	3.4	"1,886.20"	73.33	15
Matriotti 0.3a	2/14/2022	1		29.73	10.7	89	400				7.5				0.2		315	-8.4	6.9			13
Matriotti 0.3a	3/14/2022	1	19.6	29.93	10.8	90	10		"1,358.41"	3.65		13.24			0.1	"7,283.30"	301	-8.33	7.3	"1,844.38"	56.29	12
Matriotti 0.3a	4/26/2022	1		29.93	10.3	90	96				7.8				0.1		294	-8.41	9.2			5
Matriotti 0.3a	5/9/2022	1	16	29.8	10.5	90	850		"1,354.24"	3.47	7.8	19.88			0.1	"7,156.74"	293	-8.2	8.5	"1,817.76"	45.3	9
Matriotti 0.3a	6/13/2022	1		29.92	9.8	89	12				7.8				0.1		292	-8.45	11			9
Matriotti 0.3a	7/12/2022	1	19.5	29.89	9.2	87	600		"1,625.10"	4.9	7.8	19			0.1	"6,577.30"	267	-7.85	12.8	"1,850.59"	52.97	9
Matriotti 0.3a	8/8/2022	1		29.91	9.2	88	20				7.6				0.1		183	-8.6	13.3			7
Matriotti 0.3a	9/12/2022	1	14.7	29.95	9.1	87	236		"1,548.48"	3.56	7.8	16.42			0.1	"6,449.86"	208	-8.5	13.2	"1,733.11"	42.64	4
Matriotti 0.3a	10/10/2022	1		29.98	9.8	87	348				7.8				0.2		302	-8.65	10.3			3
Matriotti 0.3a	11/14/2022	1	33.2	30.37	9.4	77	8		"1,356.77"	3.4	7.6	15.98			0.2	"6,575.00"	317	-8.5	7.4	"1,666.12"	48.8	1
Matriotti 0.3a	12/5/2022	1		29.96	10.2	82	36				7.7				0.2		306	-8.47	5.6			2
Matriotti 0.3a	1/9/2023	1	23.7	29.3	10.2	85	92		"1,398.98"	4.51	7.8	11.89			0.2	"7,783.50"	308	-8.53	6.6	"1,935.14"	50.68	5
Matriotti 0.3a	2/13/2023	1		29.76	10.6	87	364				7.7				0.1		301	-8.5	6.4			8
Matriotti 0.3a	3/13/2023	1	22.9	29.39	10.2	85	4		"1,302.14"	5.12	7.3	11.2			0.1	"6,606.09"	303	-8.51	7.1	"1,710.18"	48.52	6
Matriotti 0.3a	4/10/2023	1		30	9.9	86	56				7.1				0.2		304	-8.6	9.1			4
Matriotti 0.3a	5/15/2023	1	33	29.91	9.2	86	310		"1,231.50"	5.72	7.6	13.88			0.1	"6,288.96"	281	-8.6	12.1	"1,657.36"	49.68	5
Matriotti 0.3a	6/12/2023	1		29.95	9.3	86	84				7				0.1		248	-8.52	12			4
Matriotti 0.3a	7/10/2023	1		29.95	9.4	87	542				7.7				0.1		284	-8.75	12			4
Matriotti 0.3a	8/14/2023	1		29.98	8.7	85	800				7.5				0.1		233	-8.49	14.3			4
Matriotti 0.3a	9/11/2023	1	71.8	29.99	9.3	87	384		"1,676.67"	5.61	7.7	14.57			0.1	"6,594.90"	296	-7.88	13			5
Matriotti 0.3a	10/9/2023	1		29.48	9.1	84	412				7.5				0.1		294	-8.58	11.4			5
Matriotti 0.3a	11/13/2023	1	23.9	29.91	9.4	81	276		"1,368.82"	2.66	7.5	16.12			0.1	"7,448.93"	299	-8.52	9			5
Matriotti 0.3a	12/11/2023	1		30.2	9.1	78	136				7.4				0.2		303	-8.48	8.7			7
Matriotti 0.3a	1/9/2024	1		29.38	9.2	77	420				7.4				0.2		319	-8.3	6.9			19
Matriotti 0.3a	2/22/2024	1		30.2	10.2	86	32				7.8				0.2		304	-8.35	8.3			8
Matriotti 0.3a	3/12/2024	1		29.64	10.4	87	32				7.8				0.1		302	-8.45	6.9			6
Matriotti 0.3a	4/2/2024	1		30.09	9.4	83	840				7.6				0.1		299	-8.59	10.1			10
Matriotti 0.3a	5/14/2024	1		30.13	9.9	88	148				7.7				0.1		297	-8.58	10.2			4
Matriotti 0.3a	6/11/2024	1		29.87	5.7	52	322				7.7				0.1		222	-8.42	11.4			6
Matriotti 0.3a	7/9/2024	1		29.82	4.5	44	312				7.6				0.1		258	-8.6	14			4
Matriotti 0.3a	8/13/2024	1		30.04	9.3	88	268				7.6				0.1		281	-8.6	12.7			3
Matriotti 0.3a	9/17/2024	1		29.86	9.5	87	320				7.5				0.1		286	-8.6	11.3			8
Matriotti 0.3a	10/8/2024	1		29.98	9.6	89	70				7.5				0.1		290	-8.61	11.6			3
Matriotti 0.3a	11/12/2024	1		29.95	9.9	86	36				7.7				0.1		301	-8.5	9			2
Matriotti 0.3a	12/10/2024	1		30.48	10.4	84	36				7.1				0.1		298	-8.45	7			7
McDonald 01.6	11/24/2015	2		29.86	12.8		396	6			7.8				0.1		109		4.8			35
McDonald 01.6	1/26/2016	2					26	37							0		96		4.9			
McDonald 01.6	4/12/2016	2		29.93	11.8		2	11.8			8.1				0.1		139		8.6			1
McDonald 01.6	8/16/2016	2		29.98	10		12				8.1				0.1		202		14.8			0
McDonald 01.6	11/15/2016	2		29.68	11.5	99	8				8				0.1		149		8.5			1
McDonald 01.6	1/10/2017	2		29.6	14.2	100	4				7.9				0.1		155		0.7			5
McDonald 01.6	4/18/2017	2		29.8	11.8	99	2				8				0.1		117		7.5			4
McDonald 01.6	8/15/2017	2		29.85	10.6	99	2	11			8.2				0.1		178		12.5			1
McDonald 01.6	11/14/2017	2		29.73	12.4	100	8				7.6				0		87		5.7			15
McDonald 01.6	1/9/2018	2		29.48	12.8	100	4	43.2							0		94		4.2			7
McDonald 01.6	4/17/2018	2		30	12.8	101	4				7.7				0		83		5.6			16
McDonald 01.6	8/14/2018	2		29.83	10.2	102	24				8.1				0.1		195		14.9			1
McDonald 01.6	11/14/2018	2		30.01	12.4	100	2				7.9				0.1		189		6.1			1
McDonald 01.6	1/8/2019	2		29.79	13.5	101	4				7.7				0		99		3.1			7
McDonald 01.6	4/22/2019	2		30.1	12.1	100	2				7.7				0.1		116		7.7			3
McDonald 01.6	8/13/2019	2		29.98	10.3	108	64				7.8				0.1		172		14.4			1
McDonald 01.6	11/19/2019	2		29.75	11.6	99	42				7.7				0.1		188		8			3
McDonald 01.6	1/22/2020	2		29.76	13.3	101	26				7.5				0		81		3.6			42
McDonald 01.6	4/20/2020	2		30	12.3	105	10				8				0.1		145		8.4			1
McDonald 01.6	8/18/2020	2		29.96	10	100	114								0.1		208		15.3			0
McDonald 01.6	11/17/2020	2		29.13	11.8	98	34				8				0.1		124		6.1			9
McDonald 01.6	1/26/2021	2		29.39	13.7	99	10				7.8				0.1		131		1.6			5
McDonald 01.6	4/20/2021	2		30.05	12.7	106	48				8.1				0.1		154		9.3			1
McDonald 01.6	8/10/2021	2		29.95	10.2	100	680				8				0.1		196		14.4			1
McDonald 01.6	11/16/2021	2		30.18	12.5	100	58				7.6				0		81		6.1			42
McDonald 01.6	1/11/2022	2		29.99	13.6	101	30				7.7				0		91		3.1			21
McDonald 01.6	5/26/2022	2		29.71	11.6	102	14				8.1				0.1		135		9.3			2
McDonald 01.6	8/9/2022	2		29.8	10.2	100	134				8.2				0.1		142		14.4			2
McDonald 01.6	11/16/2022	2		30.34	13.3	100	24				8				0.1		189		3.9			1
McDonald 01.6	1/10/2023	2		29.47	13	100	88				7.9				0		112		3.7			10
McDonald 01.6	4/11/2023	2		29.8	12.8	103	12				7.9				0.1		122		5.7			2
McDonald 01.6	8/15/2023	2		29.84	9.5	99	496				8				0.1		172		17.2			1
McDonald 01.6	11/14/2023	2		29.9	12.8	100	332				8				0.1		209		4.8			1
McDonald 01.6	1/11/2024	2		29.59	13.2	100	40				8				0.1		121		3.3			13
McDonald 01.6	3/12/2024	2		29.65	12.8	101	24				7.9				0.1		121		4.8			5
McDonald 01.6	4/2/2024	2		29.98	11.9	101	88				8.1				0.1		143		8.4			4
McDonald 01.6	5/14/2024	2		30.04	11.5	100	18				8				0.1		151		9.8			2
McDonald 01.6	6/11/2024	2		29.83	10.9	101	114				8.2				0.1		165		11.8			1
McDonald 01.6	7/9/2024	2		29.71	9.8	100	152				8.1				0.1		206		16.1			1
McDonald 01.6	8/13/2024	2		29.97	10.2	100	228				8				0.1		202		14.5			0
McDonald 01.6	9/17/2024	2		29.76	10.9	101	96				8.1				0.1		230		11.6			0
McDonald 01.6	10/8/2024	2		29.87	11.2	101	58				7.9				0.1		219		10.6			0
McDonald 01.6	11/12/2024	2		29.83	12.4	104	28				8.1				0.1		172		7.6			2
McDonald 01.6	12/10/2024	2		30.33	13.4	100	4				7.7				0.1		144		3.8			7
McDonald 03.1	8/16/2016							0.9														
McDonald 03.1	11/15/2016							14.1														
McDonald 03.1	1/10/2017							14.2														
McDonald 03.1	4/18/2017							31.5														
McDonald 03.1	11/14/2017							50.4														
McDonald 03.1	4/17/2018							57.2														
McDonald 03.1	8/14/2018							1.3														
McDonald 03.1	11/14/2018							7.2														
McDonald 03.1	1/8/2019							35.4														
McDonald 03.1	4/22/2019							31.5														
McDonald 03.1	8/13/2019							17.3														
McDonald 03.1	11/19/2019							26.6														
McDonald 03.1	1/22/2020																					
Meadowbrook 0.1	5/12/2015	1	5				2		2.1	0.5		19.1			0.1	"6,069.70"		2.23	15.5	196.8	34.7	
Meadowbrook 0.1	6/11/2015	1	7.5				2		4.3	0.6		27.6			0.4	"8,156.80"		2.22	15.2	196.8	34.7	
Meadowbrook 0.1	7/7/2015	1	13				10		5.6	0.6		24.7			0.5	"6,729.20"		2.23	16.2	260.8	52.5	
Meadowbrook 0.1	8/13/2015	1	2.4				2		4.3	0.7		16.3			0.1	"8,700.80"		2.15	19.7	203.1	37.7	
Meadowbrook 0.1	9/10/2015	1	11.8	30.13	5.8		2		9.6	0.6	7.3	15.9			0.1	"9,463.50"	256	2.25	15.1	209.3	31.3	7
Meadowbrook 0.1	10/8/2015	1	12.4	30.11	5.1		90		10.8	0.9	7.3	23.1			0.1	"7,569.60"	283		11.7	329.1	45.5	0
Meadowbrook 0.1	11/23/2015	1	92	29.84	6.4		35		226.5	5	7.6	73.7			27.3	"2,953.40"	42860	3.35	8.7	757.5	106.5	13
Meadowbrook 0.1	12/17/2015	1	63.7	29.65	9.2		56		266.9	5.3	7.7	72.6			21.5	"4,038.90"	34600	3.7	6.1	813.9	117.2	17
Meadowbrook 0.1	1/25/2016	1	17.1				2		187.4	3.2		47.84			0.4	"8,477.31"	748	2.79	6.1	667.32	76.29	
Meadowbrook 0.1	2/17/2016	1	23	29.36	6.2		10		164.23	1.81	6.9	52.76			12	"7,625.00"	15000	3.49	8.9	697.06	82.29	3
Meadowbrook 0.1	3/15/2016	1	14	30.22	8.2		4		66.71	1.08	7.1	33.39			0.7	"9,225.52"	1329	2.82	7.3	535.22	69.65	2
Meadowbrook 0.1	4/11/2016	1	8.2	30.14	7.6		2		8.73	0.7	7.3	32.7			0.2	"6,449.54"	381	2.62	12.4	270.41	42.71	1
Meadowbrook 0.1	5/17/2016	1	4.6	30.3	7.9		13		2.13	0.46	7.4	20.91			0.1	"6,343.26"	240	2.58	14.5	235.58	44.65	1
Meadowbrook 0.1	6/21/2016	1	5.8	30.3	5.1		10		6.56	0.35	7.2	19.23			0.1	"6,740.68"	228	2.5	13.9	260.1	41.28	2
Meadowbrook 0.1	7/19/2016	1	1	30.12	4.3		20		5.01	1.29	7.2	35.95			0.3	"6,842.46"	560	2.65	17.2	401.48	79.49	6
Meadowbrook 0.1	8/15/2016	1	2.7	30.1	7.6		8		3.7	0.67	7.6	71.33			0.2	"7,236.18"	399	2.58	17.4	251.83	111.49	2
Meadowbrook 0.1	9/20/2016	1	15.9	30.15	7.1		8		7.43	0.5	7.5	46.62			0.2	"7,249.44"	410	2.5	12.8	235.77	65.9	4
Meadowbrook 0.1	11/14/2016	1																3.04				
Meadowbrook 0.1	8/13/2018	1	28	30.01	8	84	8		10.23	1.5	7.4	19.12			2.7	"6,403.90"	4937	-13.09	17	223.49	39.43	2
Meadowbrook 0.2	12/13/2016	1	11.9	30.34	8	60	4		225.74	2.31	8.1	15.46			0.1	"7,733.35"	244		4.2	455.25	37.96	1
Meadowbrook 0.2	1/9/2017	1	132.2	29.6	9.6	81	2		208.37	4.26	7	45.15			18.7	"3,535.96"	30810	-10.46	3	616.99	84.32	7
Meadowbrook 0.2	2/14/2017	1	14.4	29.5	9.5	73	32		215.38	2.13	7.7	23.75			0.2	"14,492.08"	409	-10.84	4.2	481.29	58.04	4
Meadowbrook 0.2	3/14/2017	1	7.4	29.75	8.3	73	4		101.34	0.97	7.6	28.5			0.2	"7,014.00"	317	-11.32	9.4	473.19	64.27	1
Meadowbrook 0.2	4/17/2017	1	6	29.8	8.4	79	12		13.82	0.72	7.7	21.82			0.1	"7,641.85"	297	-11.27	12.5	489.17	62.38	2
Meadowbrook 0.2	5/9/2017	1	3.5	30.06	8.2	77	2		5.08	0.46	7.8	18.81			0.1	"7,351.82"	234	-11.32	13.1	298.32	52.53	1
Meadowbrook 0.2	6/13/2017	1	2.6		8.2	82	2		2.95	0.37	8.1	17.02			0.1	"6,360.13"	219	-11.28	15.5	289.52	56.34	1
Meadowbrook 0.2	7/18/2017	1	14.1	30.04	7.2	76	6		7.77	0.98	7.7	21.62			0.9	"8,073.03"	1816	-12.22	18	281.95	71.72	2
Meadowbrook 0.2	8/14/2017	1	2.7	30.03	6.6	78	20		5.85	0.43	7.8	20.52			27	"6,767.42"	42709	-12.29	15	274.85	71.41	2
Meadowbrook 0.2	9/19/2017	1	16.2	29.75	8	78	4		8.03	0.48	7.4	25.62			1.8	"7,081.23"	3324	-12.4	13.1	221.71	74.21	2
Meadowbrook 0.2	10/10/2017	1	9.6	29.9	7.9	70	12		5.34	0.52	7.6	29.77			0.5	"7,218.26"	1007	-12.4	9.8	171.3	64.97	2
Meadowbrook 0.2	11/13/2017	1	230.4	29.54	6.8	73	14		292.06	7.44		128.51			31.5	"1,374.37"	48666	-10.6	8.8	700.21	141.34	14
Meadowbrook 0.2	12/12/2017	1	117.2	30.46	8.2	68	2		103.71	2.93		32.66			7.2	"6,328.21"	12539	-11.7	5.8	456.05	67.2	4
Meadowbrook 0.2	1/8/2018	1	48.8	29.73	6.6	64	4		232.89	3.44		47.19			22.8	"3,886.31"	36447	-10.95	7.7	491.73	57.88	3
Meadowbrook 0.2	2/13/2018	1	22.2	30.25	10.2	79	2		204.73	0.76	7.6	20.02			0.2	"7,749.17"	366	-12.48	4.8	433.18	64.63	6
Meadowbrook 0.2	3/13/2018	1	15.3	29.74	8.9	77	10		105.3	0.44	7.7	15.32			0.5	"6,611.80"	1000	-12.4	8.6	291.25	60.62	1
Meadowbrook 0.2	4/16/2018	1	30.6	29.65	7.4	66	4		66.16	0.57	7.4	19.12			1.3	"5,191.87"	2506	-12.8	9.5	349.45	38.15	3
Meadowbrook 0.2	5/15/2018	1	24.6	29.96	7.5	75	16		40.55	1.76	7.6	15.39			1.8	"5,981.68"	3445	-13.02	14.7	296.77	48.51	4
Meadowbrook 0.2	6/12/2018	1	39.3	30.09	6.7	65	24		36.3	1.57	7.4	23.09			2.3	"6,149.90"	4363	-13.05	13.4	381.88	77.27	8
Meadowbrook 0.2	7/10/2018	1	37	30.28	7.9	83	4		31.33	2.07	7.5	18.99			2.8	"6,366.89"	5215	-13.09	17.7	303.41	43.28	4
Meadowbrook 0.2	9/11/2018	1	15.7	29.94	6.7	64	4		11.14	1.04	7.6	15.46			0.4	"6,846.81"	719	-13.25	13.5	192.46	33.42	2
Meadowbrook 0.2	10/9/2018	1	16.9	29.97	7.2	68	4		12.34	0.61	7.6	22.91			1.1	"7,508.19"	2170	-13.21	12.3	240.03	37.28	2
Meadowbrook 0.2	11/13/2018	1	32.6	30.33	6.2	59	2		75.22	2.09	6.9	21.47			23.3	"6,339.61"	37186	-11.97	7.2	298.27	44.93	3
Meadowbrook 0.2	12/11/2018	1	197.2	29.58	6.3	62	66		274.1	8.85		128.01			25.9	"2,619.13"	40929	-11.1	6.8	956.18	196.96	12
Meadowbrook 0.2	1/7/2019	1	71.9	30.1	8	67	4		163.91	3.31	7.2	14.27			6.8	"6,430.98"	12012	-11.9	5.8	509.02	54.98	3
Meadowbrook 0.2	2/26/2019	1	32.4	30.19	10	77	6		238.33	2.55		8.65			1.2	"6,985.16"	2405	-13.25	4.7	482.98	32.81	4
Meadowbrook 0.2	3/12/2019	1	52.3	29.86	10	79	16		173.92	2.26	7.6	7.34			0.3	"6,946.38"	696		5.4	394.71	35.43	2
Meadowbrook 0.2	4/15/2019	1	25.8	29.79	9	83	16		65.31	1.6	7.8	11.55			1.3	"6,629.52"	2502		10.9	307.19	33.8	3
Meadowbrook 0.2	5/14/2019	1	40.5	29.92	7.8	74	47		62.34	2.1	7.4	14.98			2.6	"6,043.51"	4879	-13.49	12.2	325.39	45.45	5
Meadowbrook 0.2	6/11/2019	1	19.5	30.25	8.9	93	12		46.62	1.56	7.7	15.25			1.1	"6,346.54"	2055	-13.5	17.7	224.39	34.69	2
Meadowbrook 0.2	7/9/2019	1	16	29.96	10	102	16		36.78	1.48	7.8	14.94			2	"6,452.28"	3848	-13.43	16	213.13	35.68	1
Meadowbrook 0.2	8/12/2019	1	17.7	30.13	9.4	98	126		32.87	1.69	7.9	18.34			0.6	"6,795.37"	1241	-13.51	17.9	200.44	41.61	1
Meadowbrook 0.2	9/10/2019	1	22.6	29.95	8.2	83	150		32.49	1.96	7.7	17.21			0.1	"7,404.37"	1859	-13.55	15.8	256.24	43.42	1
Meadowbrook 0.2	10/8/2019	1		29.93	8.7	80	46				7.3				1		1918		11.3			3
Meadowbrook 0.2	11/12/2019	1	129.4	30.1	5.2	56	76		326.89	8.72	7.2	70.61			30.9	"1,872.62"	47693	-12.18	9.8	709.55	104.13	7
Meadowbrook 0.2	12/10/2019	1	58.5	30.1	6.3	65	44		363.4	3.61	7.4	65.39			30.6	"1,655.75"	47426	-11.1	8.3	505.1	82.01	2
Meadowbrook 0.2	1/21/2020	1	35.7	29.57	9.1	92	18		273.79	2.85	7.3	48.28			27.4	"2,252.86"	43066	-10.17	7.6	419.72	62.08	3
Meadowbrook 0.2	2/11/2020	1		30.21	8.1	67	12				7.4				0.8		1504	-13.35	7.7			4
Meadowbrook 0.2	3/10/2020	1	16.2	30.14	10.1	82	140		152.92	1.26	7.6	12.98			1.2	"7,215.34"	2336	-13.44	6.3	284.2	28.59	2
Meadowbrook 0.2	4/12/2020	1		30.26	8.8	81	33				8				0.5		976	-13.47	12			3
Meadowbrook 0.2	5/12/2020	1		29.62	7.4	75	215				7.2				3.5		6330	-13.5	14.5			6
Meadowbrook 0.2	6/15/2020	1	15.6	29.89	8	78	50		43.08	0.87		16.11			1.6	"6,434.83"	3063	-13.5	13.4	256.72	34.88	2
Meadowbrook 0.2	7/14/2020	1	18.3	30.15	9.9	102	24		40.38	1.39		19.07			1.1	"6,788.44"	2133		16.8	231.39	46.5	1
Meadowbrook 0.2	8/12/2020	1		30	8.3	84	332								0.4		800	-14.9	16.2			14
Meadowbrook 0.2	9/28/2020	1		30.3	8.3	80	134				7.6				1.3		2475	-13.5	13.9			7
Meadowbrook 0.2	10/12/2020	1	396.4	30.15	5.1	56	116		217.02	12.84	7.3	139.63			27.1	"2,014.73"	42214	-11.95	12.3			24
Meadowbrook 0.2	11/16/2020	1	22	29.8	8.3	86	114		182.85	1.56	7.5	36.08			30.2	749.55	46909	-10.9	8.2			9
Meadowbrook 0.2	12/7/2020	1		30.22	7.3	66	72				7.5				15.6		25743	-12.4	7.3			5
Meadowbrook 0.2	1/11/2021	1		29.88	8.9	90	13				7.4				26.9		42324	-10.3	8.1			24
Meadowbrook 0.2	2/9/2021	1		30.17	9.6	89	21				7.6				21.1		35381	-11.6	6.3			2
Meadowbrook 0.2	3/8/2021	1	31.9	29.9	10.5	93	43		129.48	1.89	7.4	8.99			5.2	"4,659.20"	9198	-12.9	8.4			3
Meadowbrook 0.2	4/19/2021	1		30.2	9.1	89	73				7.8				0.5		1041	-13.1	14.5			5
Meadowbrook 0.2	5/10/2021	1	18.6	30.25	9.4	93	61		44.91	1.33	7.7	14.98			0.8	"5,498.31"	1560	-13.54	15	232.19	32.44	3
Meadowbrook 0.2	6/14/2021	1		29.96	7.9	78	102				7.3				3.3		5941	-13.46	14.2			4
Meadowbrook 0.2	7/12/2021	1	14.2	30.05	10.2	108	89		26.16	1.2	7.6	19.67			1.6	"5,681.25"	3035	-13.56	17.7	210.38	44.2	3
Meadowbrook 0.2	8/9/2021	1		30.1	7.8	83	336				7.7				0.2		362	-13.7	18.1			13
Meadowbrook 0.2	9/13/2021	1	25.1	30.18	7.7	76	121		29.66	1.4	7.5	19.46			1.3	"5,395.58"	2460	-13.05	14.8	272.73	46.49	2
Meadowbrook 0.2	10/11/2021	1		30.26	7.9	72	72				7.2				7.2		12510	-12.56	9.7			5
Meadowbrook 0.2	11/8/2021	1	125.8	29.87	6.7	60	226		127.09	4.78	7.4	52.53			12.2	"4,494.51"	20521	-11.5	6.9	596.14	106.26	7
Meadowbrook 0.2	12/13/2021	1		29.37	8.2	85	116				7.3				30		46780	-10.05	7.6			11
Meadowbrook 0.2	1/10/2022	1	77.9	30.21	8.3	74	60		286.72	3.79	7.2	34.32			19	"3,256.43"	31030	-11.4	5.4	686.83	72.02	10
Meadowbrook 0.2	2/14/2022	1		29.84	9.6	83	100				7.7				7.1		12484	-11.67	6.7			3
Meadowbrook 0.2	3/14/2022	1	65.9	29.95	9.7	86	42		152.94	3.15		16.07			2.6	"5,769.88"	4830	-12.52	9.1	391.91	40.46	2
Meadowbrook 0.2	4/26/2022	1		29.95	9	84	28				7.6				2.3		4233	-13.66	11.8			4
Meadowbrook 0.2	5/9/2022	1	46.3	29.87	8.9	85	50		47.73	1.84	7.6	14.02			1.7	"5,674.16"	3185		12.6	300.89	47.21	4
Meadowbrook 0.2	6/13/2022	1		30	8.6	87	100				7.5				4.8		8498	-13.44	14.7			4
Meadowbrook 0.2	7/12/2022	1	63.1	29.91	8.3	91	76		27.35	1.94	7.4	18.43			6.6	"5,232.62"	11546	-13.65	17.9	377.05	71.35	4
Meadowbrook 0.2	8/8/2022	1		29.93	6.1	68	1512				7.3				3.7		6703	-13.65	19			18
Meadowbrook 0.2	9/12/2022	1	40.4	29.97	8.2	82	20		65.67	3.68	7.6	16.86			2.2	"5,082.24"	4121	-13.72	15.1	233.14	41.37	2
Meadowbrook 0.2	10/10/2022	1		30	8.3	78	36				7.6				1.6		3086	-13.7	12.4			3
